4 4 5.497787 6.283185 0.785398 (9.000000, 9.000000, 12.000000, 0.000000)
4 4 5.497787 6.283185 0.785398 (9.000000, 9.000000, 12.000000, 0.000000)
4 4 5.497787 6.283185 0.785398 (9.000000, 9.000000, 12.000000, 0.000000)
4 4 5.742766 4.865038 5.405458 (35.000000, 21.000000, 8.000000, 52.000000)
4 4 5.742766 4.865038 5.405458 (35.000000, 21.000000, 8.000000, 52.000000)
4 4 5.742766 5.348227 5.888647 (35.000000, 21.000000, 31.000000, 42.000000)
4 4 5.742766 5.348227 5.888647 (35.000000, 21.000000, 31.000000, 42.000000)
4 4 5.742766 5.348227 5.888647 (35.000000, 21.000000, 31.000000, 42.000000)
4 4 5.742766 5.348227 5.888647 (35.000000, 21.000000, 31.000000, 42.000000)
4 4 5.742766 5.348227 5.888647 (35.000000, 21.000000, 31.000000, 42.000000)
4 4 5.742766 5.348227 5.888647 (35.000000, 21.000000, 31.000000, 42.000000)
4 4 5.742766 6.127590 0.384825 (35.000000, 21.000000, 51.000000, 8.000000)
4 4 5.742766 6.127590 0.384825 (35.000000, 21.000000, 51.000000, 8.000000)
4 4 5.888394 5.054004 5.448796 (36.000000, 15.000000, 16.000000, 45.000000)
4 4 5.888394 5.054004 5.448796 (36.000000, 15.000000, 16.000000, 45.000000)
4 4 5.888394 5.054004 5.448796 (36.000000, 15.000000, 16.000000, 45.000000)
4 4 5.888394 5.054004 5.448796 (36.000000, 15.000000, 16.000000, 45.000000)
